age,layer,probability,rank
22.8826102610261,basal layers,0.5459271789110433,1
22.8826102610261,basal layers,0.5459271789110433,1
22.8826102610261,basal layers,0.5459271789110433,1
22.882856285628563,Haycock,0.11344943552026591,4
22.882856285628563,pseudotachylyte,0.9664307542532502,3
22.882856285628563,andesite,0.8451106360553647,2
22.882856285628563,andesite,0.8451106360553647,2
22.882856285628563,basal layers,0.5464342982363598,1
22.882856285628563,basal layers,0.5464342982363598,1
22.882856285628563,basal layers,0.5464342982363598,1
22.882856285628563,basal layers,0.5464342982363598,1
22.88310231023102,Haycock,0.11076576859292438,4
22.88310231023102,pseudotachylyte,0.9665821394380383,3
22.88310231023102,andesite,0.8456831867248915,2
22.88310231023102,andesite,0.8456831867248915,2
22.88310231023102,basal layers,0.5469373065978178,1
22.88310231023102,basal layers,0.5469373065978178,1
22.88310231023102,basal layers,0.5469373065978178,1
22.88310231023102,basal layers,0.5469373065978178,1
22.88334833483348,Haycock,0.10813142438161977,4
22.88334833483348,pseudotachylyte,0.9667332002427177,3
22.88334833483348,andesite,0.8462549697032296,2
22.88334833483348,andesite,0.8462549697032296,2
22.88334833483348,basal layers,0.5474361917794001,1
22.88334833483348,basal layers,0.5474361917794001,1
22.88334833483348,basal layers,0.5474361917794001,1
22.88334833483348,basal layers,0.5474361917794001,1
22.883594359435943,Haycock,0.10554591148934292,4
22.883594359435943,pseudotachylyte,0.9668839365077968,3
22.883594359435943,andesite,0.8468259829092613,2
22.883594359435943,andesite,0.8468259829092613,2
22.883594359435943,basal layers,0.5479309416575494,1
22.883594359435943,basal layers,0.5479309416575494,1
22.883594359435943,basal layers,0.5479309416575494,1
22.883594359435943,basal layers,0.5479309416575494,1
22.8838403840384,Haycock,0.10300873128582849,4
22.8838403840384,pseudotachylyte,0.9670343480741104,3
22.8838403840384,andesite,0.8473962242636184,2
22.8838403840384,andesite,0.8473962242636184,2
22.8838403840384,basal layers,0.5484215442016807,1
22.8838403840384,basal layers,0.5484215442016807,1
22.8838403840384,basal layers,0.5484215442016807,1
22.8838403840384,basal layers,0.5484215442016807,1
22.88408640864086,Haycock,0.10051937833840144,4
22.88408640864086,pseudotachylyte,0.9671844347828247,3
22.88408640864086,andesite,0.8479656916887184,2
22.88408640864086,andesite,0.8479656916887184,2
22.88408640864086,basal layers,0.5489079874746898,1
22.88408640864086,basal layers,0.5489079874746898,1
22.88408640864086,basal layers,0.5489079874746898,1
22.88408640864086,basal layers,0.5489079874746898,1
22.884332433243323,Haycock,0.09807734083721693,4
22.884332433243323,pseudotachylyte,0.9673341964754262,3
22.884332433243323,andesite,0.8485343831087284,2
22.884332433243323,andesite,0.8485343831087284,2
22.884332433243323,basal layers,0.5493902596333953,1
22.884332433243323,basal layers,0.5493902596333953,1
22.884332433243323,basal layers,0.5493902596333953,1
22.884332433243323,basal layers,0.5493902596333953,1
22.884578457845784,Haycock,0.09568210101401563,4
22.884578457845784,pseudotachylyte,0.9674836329937307,3
22.884578457845784,andesite,0.8491022964496097,2
22.884578457845784,andesite,0.8491022964496097,2
22.884578457845784,basal layers,0.5498683489290462,1
22.884578457845784,basal layers,0.5498683489290462,1
22.884578457845784,basal layers,0.5498683489290462,1
22.884578457845784,basal layers,0.5498683489290462,1
22.884824482448245,Haycock,0.09333313555476502,4
22.884824482448245,pseudotachylyte,0.9676327441798798,3
22.884824482448245,andesite,0.8496694296391227,2
22.884824482448245,andesite,0.8496694296391227,2
22.884824482448245,basal layers,0.5503422437077929,1
22.884824482448245,basal layers,0.5503422437077929,1
22.884824482448245,basal layers,0.5503422437077929,1
22.884824482448245,basal layers,0.5503422437077929,1
22.885070507050703,Haycock,0.09102991600583425,4
22.885070507050703,pseudotachylyte,0.9677815298763406,3
22.885070507050703,andesite,0.8502357806068315,2
22.885070507050703,andesite,0.8502357806068315,2
22.885070507050703,basal layers,0.5508119324111527,1
22.885070507050703,basal layers,0.5508119324111527,1
22.885070507050703,basal layers,0.5508119324111527,1
22.885070507050703,basal layers,0.5508119324111527,1
22.885316531653164,Haycock,0.08877190917338194,4
22.885316531653164,pseudotachylyte,0.9679299899259137,3
22.885316531653164,andesite,0.8508013472841481,2
22.885316531653164,andesite,0.8508013472841481,2
22.885316531653164,basal layers,0.5512774035765072,1
22.885316531653164,basal layers,0.5512774035765072,1
22.885316531653164,basal layers,0.5512774035765072,1
22.885316531653164,basal layers,0.5512774035765072,1
22.885562556255625,Haycock,0.08655857751630784,4
22.885562556255625,pseudotachylyte,0.9680781241717216,3
22.885562556255625,andesite,0.8513661276042973,2
22.885562556255625,andesite,0.8513661276042973,2
22.885562556255625,basal layers,0.5517386458375282,1
22.885562556255625,basal layers,0.5517386458375282,1
22.885562556255625,basal layers,0.5517386458375282,1
22.885562556255625,basal layers,0.5517386458375282,1
22.885808580858082,Haycock,0.08438937953199618,4
22.885808580858082,pseudotachylyte,0.9682259324572139,3
22.885808580858082,andesite,0.8519301195023528,2
22.885808580858082,andesite,0.8519301195023528,2
22.885808580858082,basal layers,0.5521956479246597,1
22.885808580858082,basal layers,0.5521956479246597,1
22.885808580858082,basal layers,0.5521956479246597,1
22.885808580858082,basal layers,0.5521956479246597,1
22.886054605460544,Haycock,0.0822637701350366,4
22.886054605460544,pseudotachylyte,0.9683734146261752,3
22.886054605460544,andesite,0.8524933209152736,2
22.886054605460544,andesite,0.8524933209152736,2
22.886054605460544,basal layers,0.5526483986655966,1
22.886054605460544,basal layers,0.5526483986655966,1
22.886054605460544,basal layers,0.5526483986655966,1
22.886054605460544,basal layers,0.5526483986655966,1
22.886300630063005,Haycock,0.0801812010290713,4
22.886300630063005,pseudotachylyte,0.9685205705227122,3
22.886300630063005,andesite,0.8530557297818693,2
22.886300630063005,andesite,0.8530557297818693,2
22.886300630063005,basal layers,0.5530968869857007,1
22.886300630063005,basal layers,0.5530968869857007,1
22.886300630063005,basal layers,0.5530968869857007,1
22.886300630063005,basal layers,0.5530968869857007,1
22.886546654665466,Haycock,0.07814112107106656,4
22.886546654665466,pseudotachylyte,0.9686673999912628,3
22.886546654665466,andesite,0.8536173440428436,2
22.886546654665466,andesite,0.8536173440428436,2
22.886546654665466,basal layers,0.5535411019084778,1
22.886546654665466,basal layers,0.5535411019084778,1
22.886546654665466,basal layers,0.5535411019084778,1
22.886546654665466,basal layers,0.5535411019084778,1
22.886792679267923,Haycock,0.0761429766284095,4
22.886792679267923,pseudotachylyte,0.9688139028765909,3
22.886792679267923,andesite,0.8541781616407914,2
22.886792679267923,andesite,0.8541781616407914,2
22.886792679267923,basal layers,0.5539810325560135,1
22.886792679267923,basal layers,0.5539810325560135,1
22.886792679267923,basal layers,0.5539810325560135,1
22.886792679267923,basal layers,0.5539810325560135,1
22.887038703870385,Haycock,0.07418621192837753,4
22.887038703870385,pseudotachylyte,0.9689600790237968,3
22.887038703870385,andesite,0.8547381805202438,2
22.887038703870385,andesite,0.8547381805202438,2
22.887038703870385,basal layers,0.5544166681494411,1
22.887038703870385,basal layers,0.5544166681494411,1
22.887038703870385,basal layers,0.5544166681494411,1
22.887038703870385,basal layers,0.5544166681494411,1
22.887284728472846,Haycock,0.07227026940036238,4
22.887284728472846,pseudotachylyte,0.9691059282783039,3
22.887284728472846,andesite,0.8552973986276308,2
22.887284728472846,andesite,0.8552973986276308,2
22.887284728472846,basal layers,0.5548479980093445,1
22.887284728472846,basal layers,0.5548479980093445,1
22.887284728472846,basal layers,0.5548479980093445,1
22.887284728472846,basal layers,0.5548479980093445,1
22.887530753075307,Haycock,0.07039459001019889,4
22.887530753075307,pseudotachylyte,0.9692514504858674,3
22.887530753075307,andesite,0.855855813911328,2
22.887530753075307,andesite,0.855855813911328,2
22.887530753075307,basal layers,0.5552750115562194,1
22.887530753075307,basal layers,0.5552750115562194,1
22.887530753075307,basal layers,0.5552750115562194,1
22.887530753075307,basal layers,0.5552750115562194,1
22.887776777677765,Haycock,0.06855861358699554,4
22.887776777677765,pseudotachylyte,0.9693966454925707,3
22.887776777677765,andesite,0.8564134243216516,2
22.887776777677765,andesite,0.8564134243216516,2
22.887776777677765,basal layers,0.555697698310894,1
22.887776777677765,basal layers,0.555697698310894,1
22.887776777677765,basal layers,0.555697698310894,1
22.887776777677765,basal layers,0.555697698310894,1
22.888022802280226,Haycock,0.06676177914207818,4
22.888022802280226,pseudotachylyte,0.9695415131448335,3
22.888022802280226,andesite,0.8569702278109028,2
22.888022802280226,andesite,0.8569702278109028,2
22.888022802280226,basal layers,0.5561160478949811,1
22.888022802280226,basal layers,0.5561160478949811,1
22.888022802280226,basal layers,0.5561160478949811,1
22.888022802280226,basal layers,0.5561160478949811,1
22.888268826882687,Haycock,0.0650035251804272,4
22.888268826882687,pseudotachylyte,0.9696860532894008,3
22.888268826882687,andesite,0.8575262223333338,2
22.888268826882687,andesite,0.8575262223333338,2
22.888268826882687,basal layers,0.5565300500312664,1
22.888268826882687,basal layers,0.5565300500312664,1
22.888268826882687,basal layers,0.5565300500312664,1
22.888268826882687,basal layers,0.5565300500312664,1
